station_code,country,lat,lon,n_obs
CZPMO-507-002,CZ,49.69496,16.88348,1
CZPMO-507-013,CZ,49.43546,17.18524,3
CZPMO-507-023,CZ,49.32452,17.14891,3
CZPMO-508-004,CZ,49.52118,17.76338,5
CZPMO-509-001,CZ,49.86935,16.62793,6
CZPMO-509-003,CZ,49.84982,16.65106,6
CZPMO-509-008,CZ,49.76403,16.66850,4
CZPMO-509-029,CZ,49.47207,16.62169,4
CZPMO-509-035,CZ,49.68031,16.74755,6
CZPMO-509-039,CZ,49.90024,16.62791,3
CZPMO-510-021,CZ,49.78820,16.96438,2
CZPMO-510-031,CZ,49.94705,16.96690,3
CZPMO-511-005,CZ,49.34600,15.94098,2
CZPMO-511-008,CZ,49.20990,16.13490,9
CZPMO-511-031,CZ,49.21106,15.99091,3
CZPMO-511-032,CZ,49.33873,16.03263,6
CZPMO-511-034,CZ,49.09614,15.89445,2
CZPMO-514-006,CZ,49.21062,17.56290,4
CZPMO-514-016,CZ,49.12931,17.48236,2
CZPMO-515-031,CZ,49.02387,15.56754,3
CZPMO-515-032,CZ,48.98610,15.65798,5
CZPMO-515-033,CZ,48.98492,15.87792,2
CZPMO-515-034,CZ,48.92758,16.02395,3
CZPMO-515-035,CZ,48.92090,16.20163,1
CZPMO-516-005,CZ,49.50197,16.35669,2
CZPMO-516-019,CZ,,,2
CZPMO-516-027,CZ,,,5
CZPMO-517-018,CZ,49.27419,17.00240,1
CZPMO-517-025,CZ,49.14820,17.08271,3
CZPMO-BPPBS006,CZ,49.41767,17.96450,7
CZPMO-BPPJU005,CZ,49.49885,17.89817,2
CZPMO-BPPSE004,CZ,49.31204,18.00165,3
CZPMO-BPPVB009,CZ,49.31141,18.00457,4
CZPMO-BPPVE008,CZ,49.57181,17.72605,3
CZPMO-BPTKA001,CZ,,,3
CZPMO-DPPDY004,CZ,48.89398,15.81606,10
CZPMO-DPPDY022,CZ,48.81925,16.46896,27
CZPMO-DPPMD025,CZ,49.13392,15.46558,7
CZPMO-DPPMY001,CZ,49.14090,15.44382,4
CZPMO-DPPSK008,CZ,48.88453,16.21504,5
CZPMO-DPPVA007,CZ,49.07944,15.44064,3
CZPMO-DPPZE011,CZ,,,5
CZPMO-DPPZE024,CZ,49.04341,15.56879,3
CZPMO-DPTLA001,CZ,,,7
CZPMO-DPTNR002,CZ,,,2
CZPMO-DPTZN002,CZ,,,9
CZPMO-JPPBA020,CZ,49.33455,15.95437,3
CZPMO-JPPBG024,CZ,49.12829,16.33099,4
CZPMO-JPPBT005,CZ,49.33442,15.72768,4
CZPMO-JPPJH004,CZ,49.36340,15.59198,2
CZPMO-JPPJI012,CZ,49.34366,15.74264,4
CZPMO-JPPJI016,CZ,49.34566,15.46912,10
CZPMO-JPPJI019,CZ,49.40996,15.51516,7
CZPMO-JPPJV023,CZ,48.98416,15.88138,3
CZPMO-JPPKV023,CZ,49.21541,15.93588,6
CZPMO-JPPOS014,CZ,49.36401,16.01521,9
CZPMO-JPPOS032,CZ,,,5
CZPMO-JPPPO027,CZ,49.27591,16.09750,3
CZPMO-JPPRC009,CZ,49.04809,16.14667,2
CZPMO-JPPRY015,CZ,49.03634,16.11702,5
CZPMO-JPPRY031,CZ,49.09123,15.87827,1
CZPMO-JPPSP001,CZ,49.21231,15.87137,3
CZPMO-JPPTP002,CZ,49.30361,15.48275,1
CZPMO-JPTHU001,CZ,,,5
CZPMO-JPTMO002,CZ,,,12
CZPMO-KPPDY003,CZ,48.80374,16.85386,2
CZPMO-KPPTR014,CZ,48.97482,16.93543,1
CZPMO-KPPVC010,CZ,48.76309,16.85417,3
CZPMO-SPPBC048,CZ,49.55640,16.31198,2
CZPMO-SPPBF040,CZ,49.36605,16.42459,2
CZPMO-SPPBI039,CZ,49.27052,16.42414,4
CZPMO-SPPBO007,CZ,49.35633,16.40131,2
CZPMO-SPPBO050,CZ,49.36053,16.35434,6
CZPMO-SPPBV017,CZ,49.12028,16.56872,2
CZPMO-SPPFS018,CZ,,,8
CZPMO-SPPKR041,CZ,49.54016,16.57048,4
CZPMO-SPPKU053,CZ,49.27840,16.45724,3
CZPMO-SPPLB025,CZ,49.35688,16.35101,2
CZPMO-SPPLI011,CZ,49.12894,16.84968,7
CZPMO-SPPNE005,CZ,49.45653,16.33650,2
CZPMO-SPPPU034,CZ,49.34881,16.65325,1
CZPMO-SPPPU042,CZ,49.41619,16.74018,2
CZPMO-SPPRI045,CZ,49.15276,16.73708,7
CZPMO-SPPRI050,CZ,49.07439,16.69216,4
CZPMO-SPPRK012,CZ,49.12950,16.84019,3
CZPMO-SPPSI027,CZ,49.56498,16.56729,5
CZPMO-SPPSV014,CZ,49.27746,16.43970,4
CZPMO-SPPSV030,CZ,49.14456,16.62793,1
CZPMO-SPTBS002,CZ,,,5
CZPMO-SPTBS004,CZ,,,6
CZPMO-SPTVI003,CZ,,,4
CZPMO-SPTVI014,CZ,,,5
CZPMO-SPTVI018,CZ,,,6
CZPMO-VPPBU003,CZ,49.10357,18.02652,2
CZPMO-VPPKN012,CZ,48.88072,17.72777,4
CZPMO-VPPRF005,CZ,49.09861,17.92564,1
CZPMO-VPPVL001,CZ,49.03592,18.05132,26
CZPMO-VPPVL004,CZ,49.12904,17.93684,3
CZPMO-XPPBM036,CZ,49.96327,16.86179,3
CZPMO-XPPBR002,CZ,49.87454,16.76946,1
CZPMO-XPPBY033,CZ,49.70706,17.43856,4
CZPMO-XPPHC030,CZ,49.86130,16.69965,3
CZPMO-XPPJE009,CZ,49.71234,16.76196,4
CZPMO-XPPJE027,CZ,49.62397,16.73508,4
CZPMO-XPPLC034,CZ,49.68930,17.44801,1
CZPMO-XPPLF044,CZ,50.00315,17.02210,1
CZPMO-XPPLG048,CZ,49.88322,16.94081,2
CZPMO-XPPME045,CZ,50.02534,17.08485,1
CZPMO-XPPMI003,CZ,49.78225,16.95356,5
CZPMO-XPPMS029,CZ,49.91050,16.64148,6
CZPMO-XPPOB024,CZ,49.82453,17.11353,2
CZPMO-XPPOC031,CZ,49.86318,16.74150,3
CZPMO-XPPSK017,CZ,49.67452,17.24561,2
CZPMO-XPPTE023,CZ,49.71305,16.76061,5
CZPMO-XPPTE028,CZ,49.74370,16.65319,1
CZPMO-XPPTU011,CZ,49.65234,17.27382,1
CZPMO-XPPVF038,CZ,50.16372,16.94627,1
CZPMO-YPNHL026,CZ,49.46198,17.01445,4
CZPMO-YPNKL028,CZ,49.46170,17.02028,3
CZPMO-YPPBD005,CZ,49.34309,17.17474,3
CZPMO-YPPBD033,CZ,49.40405,17.01507,1
CZPMO-YPPBH008,CZ,49.41859,17.28626,3
CZPMO-YPPFE032,CZ,49.36939,17.03160,4
CZPMO-YPPHA009,CZ,49.28872,16.98649,3
CZPMO-YPPHL002,CZ,49.47534,17.13846,3
CZPMO-YPPHL034,CZ,49.46470,16.97795,4
CZPMO-YPPMA024,CZ,49.21122,17.50573,22
CZPMO-YPPMT022,CZ,49.33853,17.40145,8
CZPMO-YPPMT035,CZ,49.43817,17.61250,11
CZPMO-YPPRU007,CZ,49.30273,17.47736,7
CZPMO-YPPZB031,CZ,49.46349,16.97949,1
CZPMO-YPTOP002,CZ,,,3
CZPMO-ZPPBN004,CZ,49.09535,17.49939,3
CZPMO-ZPPDE008,CZ,49.21912,17.78099,2
CZPMO-ZPPDR025,CZ,49.02850,17.38143,4
CZPMO-ZPPLP005,CZ,49.03826,17.69330,1
CZPMO-ZPPLT011,CZ,49.21731,17.78018,1
CZPMO-ZPPMA015,CZ,49.06223,17.42333,20
CZPMO-ZPPNI001,CZ,49.01854,17.65713,3
CZPMO-ZPPOK003,CZ,48.98237,17.39540,2
CZPMO-ZPPOV009,CZ,49.03043,17.71112,3
CZPMO-ZPPRA026,CZ,48.87804,17.27878,2
CZPMO-ZPTFR002,CZ,,,4
CZPMO-ZPTSL002,CZ,,,5
CZPOD-1141,CZ,50.08275,17.66788,3
CZPOD-1143,CZ,49.98695,17.84573,7
CZPOD-1144,CZ,49.93229,17.93998,22
CZPOD-1146,CZ,49.83216,18.21914,18
CZPOD-1152,CZ,49.84723,18.29393,30
CZPOD-1154,CZ,49.83081,18.29725,20
CZPOD-1155,CZ,49.71817,18.62810,1
CZPOD-1159,CZ,49.66313,17.98283,5
CZPOD-1161,CZ,49.81978,18.21711,12
CZPOD-1163,CZ,49.92029,18.32708,32
CZPOD-1164,CZ,49.65685,17.98710,24
CZPOD-1165,CZ,49.73517,18.16475,17
CZPOD-3566,CZ,50.09860,17.68875,4
CZPOD-3578,CZ,,,3
CZPOD-3581,CZ,,,3
CZPOD-3585,CZ,49.91141,17.89093,3
CZPOD-3596,CZ,50.30354,17.33004,24
CZPOD-3616,CZ,49.84906,18.51463,4
CZPOD-3625,CZ,49.72637,18.12999,4
CZPOD-3801,CZ,49.74173,18.29368,5
CZPOD-3802,CZ,49.82954,18.56892,5
CZPOD-5006,CZ,49.90286,18.32528,9
CZPOD-5008,CZ,49.61749,17.91943,2
CZPOD-5009,CZ,49.58734,18.02877,6
CZPOD-5012,CZ,49.68443,17.98887,1
CZPOD-5015,CZ,49.69228,18.06482,7
CZPOD-5021,CZ,49.73127,18.18421,4
CZPOD-5024,CZ,49.81459,18.21089,6
CZPOD-5037,CZ,49.58221,18.19360,2
CZPOD-5107,CZ,50.16208,17.58431,1
CZPOD-5109,CZ,50.01943,17.77416,5
CZPOD-5111,CZ,49.99248,17.81693,3
CZPOD-5112,CZ,49.95387,17.88666,5
CZPOD-5203,CZ,,,6
CZPOD-5210,CZ,,,2
CZPOD-5215,CZ,,,5
CZPOD-5301,CZ,,,1
CZPOD-5304,CZ,49.83148,18.29561,9
CZPOD-5311,CZ,,,2
CZPOD-5315,CZ,49.56776,18.36110,1
CZPOD-5320,CZ,49.67276,18.36109,3
CZPOD-5324,CZ,49.64033,18.32132,2
CZPOD-5328,CZ,49.69831,18.46356,2
CZPOD-5333,CZ,49.78804,18.41276,1
CZPOD-5334,CZ,49.77971,18.36137,3
CZPOD-5407,CZ,49.94860,18.33387,20
CZPOD-5411,CZ,,,2
CZPOD-5413,CZ,49.72776,18.62443,2
CZPOD-5416,CZ,49.70816,18.53380,3
CZPOD-5420,CZ,49.88786,18.48840,4
CZPOD-5501,CZ,50.27228,17.39561,5
CZPOD-5504,CZ,50.29194,17.73996,6
CZPOD-5507,CZ,50.21295,17.20058,3
CZPOD-5509,CZ,50.23249,17.20277,3
CZPOD-5514,CZ,50.37943,17.19166,3
CZPOD-5516,CZ,50.40523,17.03271,2
CZPOD-5517,CZ,50.02971,18.07777,2
CZPOD-5522,CZ,49.94026,18.27221,2
CZPOD-5526,CZ,49.90096,18.47943,22
CZPOD-5535,CZ,49.92660,17.93826,12
CZPOD-5539,CZ,49.90248,18.50721,3
CZPOD-5544,CZ,49.68907,17.56257,1
CZPOD-5545,CZ,49.73788,17.69117,2
CZPOD-5546,CZ,49.73492,18.15454,7
CZPOD-5550,CZ,49.91454,18.12637,7
CZPOD-5555,CZ,49.98089,18.20852,3
CZPOD-5556,CZ,50.36304,17.16472,1
CZPOD-5557,CZ,50.36200,17.16460,3
CZPOD-5559,CZ,50.30388,17.33473,4
CZPOD-5563,CZ,49.54921,18.20004,1
CZPOD-5567,CZ,50.12582,17.36305,1
CZPOD-5568,CZ,50.06387,17.47583,2
CZPOD-5569,CZ,49.86710,18.27598,4
CZPOD-5573,CZ,49.56776,18.35471,4
CZPOD-5576,CZ,49.61428,18.48928,4
CZPOD-5577,CZ,49.73665,18.44026,3
CZPOD-5578,CZ,49.77665,18.37415,3
CZPOD-5580,CZ,50.24217,17.71962,2
CZPOD-5581,CZ,50.29832,17.74222,5
CZPOD-5583,CZ,50.42266,16.96873,1
CZPOD-5585,CZ,50.40535,17.08351,4
CZPOD-5586,CZ,50.38428,17.04664,3
CZPOD-5591,CZ,50.44181,16.92037,2
CZPOD-5592,CZ,50.05223,18.03585,2
CZPOH-1001,CZ,50.51115,14.15649,32
CZPOH-1006,CZ,50.34047,13.58629,3
CZPOH-1007,CZ,50.36828,13.44555,2
CZPOH-10076,CZ,50.70689,13.53990,5
CZPOH-1008,CZ,50.36410,13.29335,35
CZPOH-1011,CZ,50.37008,13.11145,6
CZPOH-1012,CZ,50.27761,12.98789,4
CZPOH-1014,CZ,50.22741,12.84475,6
CZPOH-1015,CZ,50.17265,12.62051,10
CZPOH-1016,CZ,50.10629,12.39585,5
CZPOH-1018,CZ,50.10445,12.48290,5
CZPOH-10184,CZ,50.18324,13.44777,5
CZPOH-10187,CZ,50.65720,14.03100,6
CZPOH-1019,CZ,50.18338,12.64037,24
CZPOH-1021,CZ,50.22728,12.83605,18
CZPOH-1022,CZ,50.23342,12.84690,20
CZPOH-1023,CZ,50.23428,12.86999,9
CZPOH-1024,CZ,50.30384,12.96917,19
CZPOH-10245,CZ,50.67276,14.16769,1
CZPOH-1025,CZ,50.33239,13.51371,6
CZPOH-1027,CZ,50.36470,13.70345,21
CZPOH-1028,CZ,50.65759,14.04089,32
CZPOH-1031,CZ,50.52792,13.55386,12
CZPOH-1032,CZ,50.76199,14.24144,27
CZPOH-1033,CZ,50.68297,14.53512,13
CZPOH-1034,CZ,50.69187,14.74885,7
CZPOH-1035,CZ,50.61240,13.88639,5
CZPOH-1036,CZ,50.87375,14.24127,21
CZPOH-1037,CZ,50.26218,12.24360,18
CZPOH-1038,CZ,50.90552,14.64970,30
CZPOH-1058,CZ,50.65948,14.72692,4
CZPOH-1060,CZ,50.66959,14.64693,3
CZPOH-1087,CZ,50.57906,13.80449,16
CZPOH-1088,CZ,50.58762,13.80237,1
CZPOH-1093,CZ,50.64677,14.00648,10
CZPOH-1096,CZ,50.65278,14.00204,2
CZPOH-1099,CZ,50.01783,12.39721,4
CZPOH-1101,CZ,50.09625,12.23940,19
CZPOH-1105,CZ,50.09208,12.25181,2
CZPOH-1109,CZ,50.77164,14.20119,4
CZPOH-1110,CZ,50.65183,14.62861,1
CZPOH-1113,CZ,50.68036,14.51128,3
CZPOH-1114,CZ,50.67261,14.49946,4
CZPOH-1116,CZ,50.84073,14.38335,2
CZPOH-1117,CZ,50.94321,14.57948,4
CZPOH-1121,CZ,,,12
CZPOH-1134,CZ,50.17586,12.87601,5
CZPOH-1141,CZ,,,6
CZPOH-1143,CZ,,,4
CZPOH-1147,CZ,50.02503,12.36887,5
CZPOH-1158,CZ,,,13
CZPOH-1179,CZ,,,5
CZPOH-1190,CZ,,,6
CZPOH-1267,CZ,50.51137,13.04252,5
CZPOH-1268,CZ,50.61894,13.36028,5
CZPOH-1269,CZ,50.61886,13.41214,3
CZPOH-1275,CZ,50.50401,14.22813,3
CZPOH-1306,CZ,50.88370,14.62946,3
CZPOH-1308,CZ,50.31471,12.10790,6
CZPOH-1312,CZ,50.30589,12.12600,5
CZPOH-1319,CZ,50.97796,14.28736,1
CZPOH-1321,CZ,50.43227,12.73443,5
CZPOH-1360,CZ,50.61240,14.59111,6
CZPOH-1378,CZ,50.78545,13.90052,8
CZPOH-1389,CZ,50.55982,13.22366,7
CZPOH-1396,CZ,50.72283,13.62787,3
CZPOH-1398,CZ,50.10686,12.39583,15
CZPOH-1479,CZ,50.28916,13.43401,3
CZPOH-1483,CZ,50.82928,14.35637,7
CZPOH-1493,CZ,50.49664,13.08294,3
CZPOH-1507,CZ,49.99431,12.84777,3
CZPOH-1530,CZ,50.13216,12.46387,6
CZPOH-15306,CZ,50.54875,13.59963,4
CZPOH-1531,CZ,50.12525,12.44405,11
CZPOH-1532,CZ,50.18522,12.75850,3
CZPOH-15373,CZ,50.42464,13.47925,6
CZPOH-15374,CZ,50.09736,12.23065,5
CZPOH-15375,CZ,50.13721,12.42887,4
CZPOH-15376,CZ,50.21628,12.44141,6
CZPOH-15377,CZ,50.12230,12.51446,7
CZPOH-15380,CZ,50.18317,12.64490,7
CZPOH-15381,CZ,50.32026,12.73132,1
CZPOH-15382,CZ,50.24339,12.89310,2
CZPOH-15383,CZ,50.42873,12.73378,9
CZPOH-15385,CZ,50.36217,13.71767,3
CZPOH-15386,CZ,50.70428,13.94980,4
CZPOH-15387,CZ,50.67755,13.94135,4
CZPOH-15388,CZ,50.75295,14.66408,3
CZPOH-15390,CZ,50.62221,14.53641,5
CZPOH-15391,CZ,50.92309,14.40327,5
CZPOH-15393,CZ,51.03408,14.44894,4
CZPOH-15406,CZ,50.26242,12.99905,5
CZPOH-15409,CZ,50.99054,14.34063,2
CZPOH-15506,CZ,50.32683,12.73200,4
CZPOH-15507,CZ,50.20290,12.42937,6
CZPOH-15510,CZ,50.81211,13.98303,6
CZPOH-1558,CZ,50.30844,12.93624,2
CZPOH-15638,CZ,50.57370,14.67471,2
CZPOH-15639,CZ,50.56973,14.65583,2
CZPOH-1772,CZ,50.12403,12.55305,7
CZPOH-302-011,CZ,50.13933,12.41177,3
CZPOH-304-009,CZ,50.31245,12.89554,1
CZPOH-305-016,CZ,50.52736,14.20130,1
CZPOH-305-021,CZ,50.40224,13.94944,3
CZPOH-305-026,CZ,50.41145,14.07758,7
CZPOH-305-040,CZ,50.50296,14.08640,3
CZPOH-307-016,CZ,50.40085,13.72680,6
CZPOH-307-029,CZ,50.19411,13.46875,2
CZPVL-0700,CZ,49.66112,15.08753,2
CZPVL-1041,CZ,48.92244,14.43658,23
CZPVL-1042,CZ,49.04569,14.44703,27
CZPVL-1044,CZ,49.94197,14.38899,20
CZPVL-1048,CZ,48.93443,14.48952,16
CZPVL-1049,CZ,49.17723,14.69774,19
CZPVL-105,CZ,50.31822,14.44121,20
CZPVL-1051,CZ,49.18160,14.70912,21
CZPVL-1055,CZ,49.26752,13.95116,1
CZPVL-1058,CZ,49.23818,14.13779,12
CZPVL-1059,CZ,49.41953,14.11767,2
CZPVL-1060,CZ,49.43853,14.12691,3
CZPVL-1062,CZ,49.74229,15.10119,20
CZPVL-1064,CZ,49.87836,14.42742,28
CZPVL-1066,CZ,49.78899,14.93281,17
CZPVL-1070,CZ,49.75222,13.00849,16
CZPVL-1072,CZ,49.75068,13.37559,31
CZPVL-1074,CZ,49.82674,12.83907,1
CZPVL-1076,CZ,49.74669,13.38524,4
CZPVL-1078,CZ,49.42484,13.25219,11
CZPVL-1080,CZ,49.71963,13.39251,31
CZPVL-1081,CZ,49.41194,13.26622,14
CZPVL-1083,CZ,49.75709,13.41213,9
CZPVL-1084,CZ,49.77293,13.44281,15
CZPVL-1088,CZ,49.98730,14.04588,9
CZPVL-1089,CZ,49.93724,14.13281,2
CZPVL-1090,CZ,49.99421,14.39752,41
CZPVL-1091,CZ,49.80115,13.50557,1
CZPVL-1092,CZ,49.91584,13.51965,11
CZPVL-1093,CZ,50.03217,13.86743,2
CZPVL-1094,CZ,49.96030,14.07522,24
CZPVL-1095,CZ,49.96042,14.12927,4
CZPVL-1096,CZ,50.23954,14.30420,28
CZPVL-2023,CZ,49.53942,13.04099,2
CZPVL-2027,CZ,49.60261,13.52394,1
CZPVL-2029,CZ,49.90347,13.59205,1
CZPVL-2030,CZ,49.99292,13.61813,1
CZPVL-2031,CZ,49.99965,13.63717,2
CZPVL-2033,CZ,49.88068,13.73541,2
CZPVL-2034,CZ,49.92444,13.73676,1
CZPVL-2035,CZ,49.96442,13.83881,1
CZPVL-2037,CZ,50.10747,13.67047,3
CZPVL-2059,CZ,49.55603,15.79926,1
CZPVL-2060,CZ,49.61969,15.72903,1
CZPVL-2064,CZ,49.49446,15.07837,5
CZPVL-2065,CZ,49.63917,15.07742,3
CZPVL-2066,CZ,49.85966,14.65865,1
CZPVL-2100,CZ,49.61291,15.20523,3
CZPVL-2101,CZ,49.07614,14.28799,2
CZPVL-2196,CZ,49.90880,13.98688,1
CZPVL-2364,CZ,49.63375,14.81761,2
CZPVL-2402,CZ,49.11949,14.70453,1
CZPVL-2454,CZ,48.99245,14.30927,1
CZPVL-2504,CZ,48.92781,13.79477,2
CZPVL-2518,CZ,48.79258,14.30517,1
CZPVL-2531,CZ,49.06375,14.36307,1
CZPVL-2535,CZ,49.18152,14.44540,1
CZPVL-2549,CZ,49.01527,14.43790,1
CZPVL-2550,CZ,49.03408,14.44714,1
CZPVL-2579,CZ,48.99007,14.71100,2
CZPVL-2582,CZ,50.08519,14.03357,1
CZPVL-2585,CZ,49.02901,14.74665,1
CZPVL-2715,CZ,49.39826,14.67970,1
CZPVL-2721,CZ,49.25786,14.72098,2
CZPVL-2722,CZ,49.38167,14.69343,3
CZPVL-2723,CZ,49.43484,14.39835,4
CZPVL-2727,CZ,49.30022,14.45960,2
CZPVL-2738,CZ,49.19225,14.70144,2
CZPVL-2739,CZ,49.27806,14.46026,5
CZPVL-2804,CZ,49.24836,13.53742,2
CZPVL-2828,CZ,49.28891,13.80321,1
CZPVL-2950,CZ,49.50321,13.73575,3
CZPVL-2962,CZ,49.54679,13.97055,5
CZPVL-2966,CZ,49.15485,14.17571,2
CZPVL-3000,CZ,49.58130,15.20632,4
CZPVL-3001,CZ,49.81669,12.55524,3
CZPVL-3023,CZ,49.79939,12.57141,1
CZPVL-3043,CZ,49.83468,13.05498,1
CZPVL-3114,CZ,49.67649,13.31577,9
CZPVL-3132,CZ,49.54130,13.05949,3
CZPVL-3133,CZ,49.44743,12.99233,1
CZPVL-3209,CZ,48.85220,13.92035,7
CZPVL-3216,CZ,49.85406,14.40178,2
CZPVL-3227,CZ,49.44453,13.24811,8
CZPVL-3228,CZ,49.46309,13.28658,2
CZPVL-3230,CZ,49.55978,13.33737,4
CZPVL-3237,CZ,49.32451,13.15389,1
CZPVL-3241,CZ,49.43581,13.33828,1
CZPVL-3267,CZ,49.18866,15.06407,1
CZPVL-3285,CZ,49.26779,13.62656,1
CZPVL-3288,CZ,49.27250,13.82421,12
CZPVL-3312,CZ,49.56083,15.86024,5
CZPVL-3316,CZ,49.60053,15.59548,3
CZPVL-3329,CZ,49.60054,15.59500,1
CZPVL-3336,CZ,49.65585,15.38240,1
CZPVL-3341,CZ,49.94264,13.74294,1
CZPVL-3364,CZ,50.10396,13.88333,1
CZPVL-3376,CZ,49.96188,13.69849,1
CZPVL-3380,CZ,49.60782,13.09947,3
CZPVL-3407,CZ,49.86360,13.50405,5
CZPVL-3449,CZ,50.31011,14.32378,12
CZPVL-3603,CZ,50.09282,13.01859,2
CZPVL-3615,CZ,49.95290,13.52591,2
CZPVL-3616,CZ,50.09335,13.75151,1
CZPVL-3638,CZ,50.10299,13.10474,1
CZPVL-3706,CZ,49.65682,13.94443,1
CZPVL-3727,CZ,49.87096,14.00468,1
CZPVL-3730,CZ,49.87413,13.99702,1
CZPVL-3911,CZ,49.12224,13.20727,1
CZPVL-3922,CZ,48.65565,14.45681,9
CZPVL-3923,CZ,48.78251,14.51963,29
CZPVL-4004,CZ,49.28846,14.47078,34
CZPVL-4005,CZ,49.32891,14.15406,27
CZPVL-4200,CZ,49.53683,15.19976,27
CZPVL-4600,CZ,49.52741,15.21578,8
CZPVL-5012,CZ,49.60661,15.52844,1
CZPVL-5014,CZ,49.59963,15.70207,1
CZPVL-5015,CZ,49.60140,15.57716,1
CZPVL-5018,CZ,49.67094,15.41136,1
CZPVL-5020,CZ,49.74846,15.02816,1
CZPVL-5021,CZ,49.75899,14.91472,3
CZPVL-5022,CZ,49.54813,14.81694,6
CZPVL-5025,CZ,50.08088,14.60756,1
CZPVL-5031,CZ,49.83955,14.67992,4
CZPVL-5033,CZ,49.67012,14.29313,3
CZPVL-5034,CZ,49.71457,14.41339,2
CZPVL-5046,CZ,50.23176,14.28023,2
CZPVL-5047,CZ,50.27975,14.22449,5
CZPVL-5049,CZ,50.28015,14.20037,5
CZPVL-5600,CZ,49.49985,15.28206,5
CZPVL-6800,CZ,49.48221,15.24853,3
CZPVL-6900,CZ,49.46259,15.23711,15
CZPVL-7800,CZ,49.49355,15.07904,9
CZPVL-8953,CZ,49.63690,12.59507,1
CZPVL-8964,CZ,49.74196,15.10387,1
CZPVL-9104,CZ,49.04322,14.67095,1
CZPVL-9115,CZ,49.17247,14.21641,4
CZPVL-9202,CZ,49.62111,15.72663,2
CZPVL-9207,CZ,49.41892,15.16844,5
CZPVL-9214,CZ,49.88298,14.85946,5
CZPVL-9309,CZ,50.10316,13.66464,3
CZPVL-9311,CZ,49.91274,14.20557,2
CZPVL-9408,CZ,48.89015,14.41557,2
CZPVL-9409,CZ,48.82845,14.38856,1
CZPVL-9414,CZ,49.24289,15.21848,1
CZPVL-9420,CZ,49.11063,14.62203,2
CZPVL-9422,CZ,49.16267,15.01023,2
CZPVL-9424,CZ,49.16050,14.64232,5
CZPVL-9431,CZ,49.43845,14.00842,5
CZPVL-9432,CZ,49.53838,14.02467,1
CZPVL-9434,CZ,49.43554,13.78482,1
CZPVL-9439,CZ,49.09483,14.05719,5
CZPVL-9445,CZ,49.27092,13.92445,3
CZPVL-9448,CZ,49.29431,14.04986,2
CZPVL-9449,CZ,49.26361,14.07194,3
CZPVL-9451,CZ,49.24420,14.72151,2
CZPVL-9454,CZ,49.41238,14.76070,1
CZPVL-9457,CZ,49.39182,14.74765,1
CZPVL-9460,CZ,49.26337,14.42671,2
CZPVL-9461,CZ,49.22937,14.72071,1
CZPVL-9601,CZ,49.56215,14.82087,5
CZPVL-9603,CZ,49.80615,14.60166,2
CZPVL-9607,CZ,49.63869,15.48220,1
CZPVL-9608,CZ,49.69708,15.27907,1
CZPVL-9614,CZ,49.42440,15.16355,5
CZPVL-9623,CZ,49.60761,14.47262,1
CZPVL-9624,CZ,49.72294,14.43787,2
CZSM-PLA0022,CZ,50.63200,15.46370,4
CZSM-PM1135,CZ,49.30160,17.39970,4
CZSM-PM1180,CZ,49.03330,16.61890,3
CZSM-PM1187,CZ,49.08220,16.41080,3
CZSM-POD3619,CZ,49.68830,17.80030,1
CZSM-PVL0105,CZ,50.31850,14.44210,2
CZSM-VUV0101,CZ,50.03330,15.61940,5
CZSM-VUV0102,CZ,50.18040,14.83610,3
CZSM-VUV0202,CZ,50.87380,14.23590,6
CZSM-VUV1014,CZ,50.40250,14.44850,4
CZSM-VUV1089,CZ,49.93720,14.13280,2
CZSM-VUV1123,CZ,50.65760,14.04130,5
DEBW12,DE,48.41660,10.01700,8
DEBW19,DE,48.02110,7.57559,7
DEHH-SM-91496,DE,53.54029,9.87972,8
DENW19,DE,51.68520,6.15184,4
DERW-DEHH-VIP-AL-14,DE,53.66970,10.09270,4
DERW-DEHH-VIP-SEEMANNSH,DE,53.54180,9.88190,12
DERW-DEHH-VIP-ZOLLENSPI,DE,53.39840,10.17960,9
DESH06,DE,,,4
DESL03,DE,49.64830,6.98697,11
DESL04,DE,49.63610,7.00514,4
DESM-205130022,DE,53.14500,11.26430,11
DESM-BB-236-0143,DE,53.24410,14.25890,6
DESM-BB-HV-0080,DE,52.63610,13.21536,6
DESM-BB-NE-0040,DE,51.90962,14.69232,13
DESM-BB-NE-0061,DE,52.05985,14.75580,6
DESM-BB-OD-0040,DE,52.35765,14.55186,13
DESM-BB-OD-0070,DE,52.83602,14.12264,23
DESM-BB-RH-0130,DE,52.75512,12.31959,19
DESM-BB-SP-0060,DE,51.76283,14.34157,12
DESM-BB-SP-0210,DE,52.39244,13.74427,17
DESM-BWU01,DE,47.62943,9.59781,5
DESM-BWU02,DE,47.67201,9.53495,6
DESM-BWU03,DE,47.65879,9.49640,7
DESM-BWU04,DE,47.72172,8.86831,9
DESM-BWU11,DE,48.59392,7.82382,10
DESM-BWU24,DE,48.99929,9.13966,16
DESM-BWU27,DE,49.22325,9.20766,8
DESM-BWU29,DE,49.24548,9.19336,6
DESM-BWU30,DE,49.75872,9.51559,12
DESM-BWU36,DE,47.67529,8.79546,15
DESM-BWU37,DE,47.57099,8.33860,3
DESM-BWU38,DE,47.58644,8.13327,21
DESM-BWU40,DE,48.92298,8.16898,19
